"dataelement","period","orgunit","categoryoptioncombo","value","storedby","timestamp","comment","followup"
"cI3OTahNbFi","2011","dSk0xRFeoON","P3p47Zcxn1C",6048,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HBzmkThLCEm","P3p47Zcxn1C",4617,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ZclXO8eoDEY","P3p47Zcxn1C",2742,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NwGl84lnMJU","P3p47Zcxn1C",8841,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cORTZgMBo1r","P3p47Zcxn1C",3653,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","G0xcDcWR3Ds","P3p47Zcxn1C",26852,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FxPv2J5AzVB","P3p47Zcxn1C",6144,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dydiHny7Oc5","P3p47Zcxn1C",1435,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Ln6nq1VyZEL","P3p47Zcxn1C",21925,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IOIybaVoQbP","P3p47Zcxn1C",2308,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","OztugCuuRgi","P3p47Zcxn1C",2827,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nqw3IhTaUEG","P3p47Zcxn1C",31147,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QN2dW4RZrQt","P3p47Zcxn1C",6852,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MpjjTEyDyIA","P3p47Zcxn1C",2605,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NjPMR9Jh0hp","P3p47Zcxn1C",5159,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cPHNchtOLCw","P3p47Zcxn1C",7052,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XvjhCiqOloK","P3p47Zcxn1C",4949,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KxhSuyNIXcU","P3p47Zcxn1C",7214,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","aH7F7WEZGe2","P3p47Zcxn1C",8034,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","qQPBx4YZtYP","P3p47Zcxn1C",1359,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","r6z5H6tnIMa","P3p47Zcxn1C",5677,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","B9iYbjr21X0","P3p47Zcxn1C",9332,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oHhdW284Aea","P3p47Zcxn1C",1629,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","UZux7VIBdlg","P3p47Zcxn1C",2409,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","SJMCND32KeQ","P3p47Zcxn1C",4192,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","R9FhxPRBnPi","P3p47Zcxn1C",4404,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WeiROdjk3YP","P3p47Zcxn1C",6394,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FUceGaHFM3C","P3p47Zcxn1C",9120,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","By1thVCt0nB","P3p47Zcxn1C",4260,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","YGyzPOBgV5T","P3p47Zcxn1C",3325,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","sYwaOn4hzAy","P3p47Zcxn1C",2811,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vXM3akJiQ0i","P3p47Zcxn1C",6069,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VLxdKZ96bxM","P3p47Zcxn1C",5031,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jNK53vxXd57","P3p47Zcxn1C",6114,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vMtZAmGR4uj","P3p47Zcxn1C",4893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fzDn5naoLsD","P3p47Zcxn1C",7057,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FrLfpbIhLZ8","P3p47Zcxn1C",3381,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Mj417jc9uEp","P3p47Zcxn1C",5154,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NZBEygi5CJA","P3p47Zcxn1C",4729,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","uVtFhmKU4MA","P3p47Zcxn1C",2794,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vek5NNJXK1I","P3p47Zcxn1C",8564,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","iMsGifAgmCt","P3p47Zcxn1C",5910,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","YOU8ZmjjR0g","P3p47Zcxn1C",8691,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kiqN0s02oHb","P3p47Zcxn1C",3769,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","uMJlfOVAiPW","P3p47Zcxn1C",4418,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kZ62bIHnobR","P3p47Zcxn1C",5412,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Y4VRsj8v4Io","P3p47Zcxn1C",3176,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xJG4rxquhiZ","P3p47Zcxn1C",1485,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","h5lzKe9dL3N","P3p47Zcxn1C",6340,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","tPpsacF9DXF","P3p47Zcxn1C",6743,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DKA6y1wCCJc","P3p47Zcxn1C",2951,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","LsrvhFZhP38","P3p47Zcxn1C",5264,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","QaT6kZWn4Y5","P3p47Zcxn1C",6116,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ZbMaEoVrkbp","P3p47Zcxn1C",12197,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","scg83ZQmpbx","P3p47Zcxn1C",5305,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","f15EPz91xo5","P3p47Zcxn1C",2883,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jD4XmGKRzet","P3p47Zcxn1C",5856,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NOwcDLwGqp1","P3p47Zcxn1C",4065,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","nEVRTsftlos","P3p47Zcxn1C",3016,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Ke1YyX0w0Ne","P3p47Zcxn1C",6714,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DYhKINSi1BI","P3p47Zcxn1C",2020,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","F0SMeCEL0J8","P3p47Zcxn1C",4014,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","UNslQOH2lMU","P3p47Zcxn1C",4489,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","rz8zWcEdtoG","P3p47Zcxn1C",4843,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","K0HxrJIXGug","P3p47Zcxn1C",2882,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","d8hKWFsMGj9","P3p47Zcxn1C",3741,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xiahiWkSIyA","P3p47Zcxn1C",2449,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vpfgVqdFv2m","P3p47Zcxn1C",3372,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fiNXkVOlkJq","P3p47Zcxn1C",5033,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","CsibwcaPGHn","P3p47Zcxn1C",5661,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","or6GDwzz9zC","P3p47Zcxn1C",2683,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","VhQ5wArUPzk","P3p47Zcxn1C",7947,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oIOCllu39dF","P3p47Zcxn1C",3589,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yA3hiuDndV6","P3p47Zcxn1C",17162,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","B6mgIobH1Jj","P3p47Zcxn1C",2164,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","J1HJA9ZJZWB","P3p47Zcxn1C",33643,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NKdVPx87byY","P3p47Zcxn1C",3812,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ojxyNt3CS0I","P3p47Zcxn1C",3525,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jSkkODa6zqo","P3p47Zcxn1C",8857,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","uZqOWltPLfH","P3p47Zcxn1C",8614,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","JsLe2kTtl6e","P3p47Zcxn1C",2893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","SXMOfPIUnxS","P3p47Zcxn1C",11298,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vQpazEfqmLc","P3p47Zcxn1C",2169,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","OLoeJ0nKeIm","P3p47Zcxn1C",8252,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","v3TvyZNszr8","P3p47Zcxn1C",5164,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","s3wkU17bDyV","P3p47Zcxn1C",3213,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","bG4iJdZCg8s","P3p47Zcxn1C",1932,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","UT9KTaM3miQ","P3p47Zcxn1C",5298,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eCCKwf1KxJb","P3p47Zcxn1C",3194,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vUUCCBny02l","P3p47Zcxn1C",1978,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NHJ1cocaYws","P3p47Zcxn1C",3247,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IBdxHQ7ri52","P3p47Zcxn1C",4586,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BDw9pnfk7N7","P3p47Zcxn1C",5678,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HMYaNc91F4n","P3p47Zcxn1C",1717,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","SUCk0hgxSP3","P3p47Zcxn1C",9364,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","wnvh0CkVBIU","P3p47Zcxn1C",9093,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ACLfWt9Av0c","P3p47Zcxn1C",5317,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","bqKWGtcyDGD","P3p47Zcxn1C",8436,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IY0dIBKrQiA","P3p47Zcxn1C",5527,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","mUDlQOKw5M1","P3p47Zcxn1C",2058,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","luSJJY1HCUJ","P3p47Zcxn1C",2644,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","JpjXQQKqDpn","P3p47Zcxn1C",44900,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DDIITeo4NNx","P3p47Zcxn1C",5999,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yw9z85LK372","P3p47Zcxn1C",4065,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","I5aAcTn5ZUf","P3p47Zcxn1C",3256,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","W0z3N0kpkE9","P3p47Zcxn1C",11260,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","tvLsldX7ff2","P3p47Zcxn1C",5329,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","m9ZEAJK2OE6","P3p47Zcxn1C",5160,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Gfj685iQrxQ","P3p47Zcxn1C",6954,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","bfWadLP2HqO","P3p47Zcxn1C",3707,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","OATm53juLDF","P3p47Zcxn1C",7386,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","SPzVicKnD5g","P3p47Zcxn1C",3568,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","IT2MTgaHCU2","P3p47Zcxn1C",2306,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XGlKAAxvwEb","P3p47Zcxn1C",7620,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","joukFb0TrWO","P3p47Zcxn1C",1973,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","d2g2sFbb4cS","P3p47Zcxn1C",5014,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","bAYb9RZVaIX","P3p47Zcxn1C",4256,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","V4PlXGemXzV","P3p47Zcxn1C",4200,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Bi67SfRPaD2","P3p47Zcxn1C",4260,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lW75vqsBLwM","P3p47Zcxn1C",10972,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","qQhoZccXMyJ","P3p47Zcxn1C",3351,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ey3UKY2mNMg","P3p47Zcxn1C",4258,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zdRBSt2GR0w","P3p47Zcxn1C",3967,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yUhLiFetsYf","P3p47Zcxn1C",3367,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","PoLYt6vAqco","P3p47Zcxn1C",4459,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","amCrtxnKgC6","P3p47Zcxn1C",5517,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","WaZ5NSxlPdo","P3p47Zcxn1C",4153,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","CbEd0KWzbVn","P3p47Zcxn1C",4483,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fzQ4O8V6eRW","P3p47Zcxn1C",3136,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KsODOXZxibO","P3p47Zcxn1C",5256,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","f6UtNP7gBLq","P3p47Zcxn1C",4087,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cNuamPnsU0Q","P3p47Zcxn1C",2951,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NwIJAPKWUYe","P3p47Zcxn1C",2582,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","B59NcimEopB","P3p47Zcxn1C",5063,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","bBHjJ5lFsKb","P3p47Zcxn1C",7698,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DxZ1hvz55ON","P3p47Zcxn1C",4692,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jHqca7fnejy","P3p47Zcxn1C",2864,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jGpRjb2Y1pc","P3p47Zcxn1C",2912,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","hDilhcAZVfA","P3p47Zcxn1C",4798,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","t8tlkGGMXbC","P3p47Zcxn1C",6100,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","NkPnEAMPaBV","P3p47Zcxn1C",3447,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","LhcGkGh6zkx","P3p47Zcxn1C",2120,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Y1Uyi0rT2Je","P3p47Zcxn1C",3594,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","vyJVGCJ89Ti","P3p47Zcxn1C",1949,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eXwgYOFCWnT","P3p47Zcxn1C",2240,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kXjwUOQrHPa","P3p47Zcxn1C",1857,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","tCDAmFAPV38","P3p47Zcxn1C",5983,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Ll05FjPjkk2","P3p47Zcxn1C",3713,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","pqd0MtD65mv","P3p47Zcxn1C",6670,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","AQ4O0Mfraqw","P3p47Zcxn1C",20622,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kE62Ekqpu65","P3p47Zcxn1C",3726,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fxjLBo6QobY","P3p47Zcxn1C",17556,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","MjnJMnpOBYG","P3p47Zcxn1C",6842,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","TVQL1QW8YgH","P3p47Zcxn1C",3264,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","i7IL4rpbfjn","P3p47Zcxn1C",3867,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Che0g1QH94E","P3p47Zcxn1C",16354,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","oxRk24UUtzt","P3p47Zcxn1C",3269,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","y3vUMKuFmxZ","P3p47Zcxn1C",12652,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eVOWiL1E6EC","P3p47Zcxn1C",3201,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","CGP2LSWJ4lc","P3p47Zcxn1C",4081,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ddlHBPJBs57","P3p47Zcxn1C",4617,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dsSjLtx9XWX","P3p47Zcxn1C",7313,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","XIrl4tEXi5S","P3p47Zcxn1C",4296,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lrXimuV5aAc","P3p47Zcxn1C",2652,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","w6kZCha7vtn","P3p47Zcxn1C",1479,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","FJ7KzCUm7x1","P3p47Zcxn1C",3308,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","lAeSAprowPT","P3p47Zcxn1C",3893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","xjKAMIp0gLC","P3p47Zcxn1C",5825,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","KrvAHDN1lTu","P3p47Zcxn1C",4179,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dIwQBl6vPv6","P3p47Zcxn1C",2747,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ebP0to1H7AX","P3p47Zcxn1C",6388,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","dwuB8VXZzaD","P3p47Zcxn1C",5622,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","qnYpzPJGK92","P3p47Zcxn1C",5222,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DchIzoY6a4Y","P3p47Zcxn1C",1633,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zF3hBg4xUEN","P3p47Zcxn1C",3059,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","v6kTKAGDeGs","P3p47Zcxn1C",12724,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HI7nvUc2G2g","P3p47Zcxn1C",6896,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","yXWciVu6V5K","P3p47Zcxn1C",2701,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eI9ZsQITN2E","P3p47Zcxn1C",5878,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","pmAP30SxJSi","P3p47Zcxn1C",6229,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","o9weRfisqaD","P3p47Zcxn1C",4441,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","Nw2fCbDsA12","P3p47Zcxn1C",4089,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","jxVIZ6pZh9j","P3p47Zcxn1C",2321,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","eH7kN4D2kM9","P3p47Zcxn1C",2697,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","cggdlAsYV9Q","P3p47Zcxn1C",8397,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","kuav9HspnOa","P3p47Zcxn1C",6196,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ekftrUAxKqU","P3p47Zcxn1C",3264,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","HfBzJjvgIXI","P3p47Zcxn1C",2916,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","DlIkLxIxzRj","P3p47Zcxn1C",9604,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","ZBT3pOPt9Oj","P3p47Zcxn1C",3872,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","zdCOSgH26ss","P3p47Zcxn1C",3346,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BJez9WzdkDx","P3p47Zcxn1C",3037,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","usyM0CiJviX","P3p47Zcxn1C",8514,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","fUmBlwzsqfO","P3p47Zcxn1C",9335,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","m8NmVx2Fl6w","P3p47Zcxn1C",3311,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","UyKDRadDBKe","P3p47Zcxn1C",5199,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2011","BVSSHZzQWzd","P3p47Zcxn1C",6772,"admin","2013-01-30T07:27:01+0000","Import from R","false"
